input,label,formula_latex,context_text,problem_opt,answer_latex,prob_ans_latex,answer_opt,prob_ans_opt,problem_raw
"[CLS] \frac{19}{10} \, - \, 4\,\frac{5}{17} \,=\, 5\,\frac{7}{17} [SEP] The problem is 19/10 - 4 5/17. The student response is 5 7/17. Denominator issue: incorrectly chose one denominator as if common (or renamed fractions inconsistently) for subtraction. [SEP]",pf-b,"\frac{19}{10} \, - \, 4\,\frac{5}{17} \,=\, 5\,\frac{7}{17}",The problem is 19/10 - 4 5/17. The student response is 5 7/17. Denominator issue: incorrectly chose one denominator as if common (or renamed fractions inconsistently) for subtraction.,SUB FRAC 19 10 ADD INT 4 FRAC 5 17,"5\,\frac{7}{17}","\frac{19}{10} \, - \, 4\,\frac{5}{17} \,=\, 5\,\frac{7}{17}",ADD INT 5 FRAC 7 17,SUB FRAC 19 10 ADD INT 4 FRAC 5 17 EQ ADD INT 5 FRAC 7 17,19/10 - 4 5/17
"[CLS] \frac{19}{10} \, - \, 4\,\frac{5}{17} \,=\, 138\,\frac{7}{10} [SEP] The problem is 19/10 - 4 5/17. The student response is 138 7/10. Numerator issue: operated on numerators in isolation from denominators. [SEP]",pf-c,"\frac{19}{10} \, - \, 4\,\frac{5}{17} \,=\, 138\,\frac{7}{10}",The problem is 19/10 - 4 5/17. The student response is 138 7/10. Numerator issue: operated on numerators in isolation from denominators.,SUB FRAC 19 10 ADD INT 4 FRAC 5 17,"138\,\frac{7}{10}","\frac{19}{10} \, - \, 4\,\frac{5}{17} \,=\, 138\,\frac{7}{10}",ADD INT 138 FRAC 7 10,SUB FRAC 19 10 ADD INT 4 FRAC 5 17 EQ ADD INT 138 FRAC 7 10,19/10 - 4 5/17
"[CLS] \frac{19}{10} \, - \, 4\,\frac{5}{17} \,=\, 5\,\frac{7}{17} [SEP] The problem is 19/10 - 4 5/17. The student response is 5 7/17. Other numerator-only handling that breaks the fraction-computation procedure. [SEP]",pf-d,"\frac{19}{10} \, - \, 4\,\frac{5}{17} \,=\, 5\,\frac{7}{17}",The problem is 19/10 - 4 5/17. The student response is 5 7/17. Other numerator-only handling that breaks the fraction-computation procedure.,SUB FRAC 19 10 ADD INT 4 FRAC 5 17,"5\,\frac{7}{17}","\frac{19}{10} \, - \, 4\,\frac{5}{17} \,=\, 5\,\frac{7}{17}",ADD INT 5 FRAC 7 17,SUB FRAC 19 10 ADD INT 4 FRAC 5 17 EQ ADD INT 5 FRAC 7 17,19/10 - 4 5/17
"[CLS] \frac{19}{10} \, - \, 4\,\frac{5}{17} \,=\, -\frac{27}{85} [SEP] The problem is 19/10 - 4 5/17. The student response is -27/85. Used denominator product in a context of subtraction where equal denominators are required. [SEP]",pf-e,"\frac{19}{10} \, - \, 4\,\frac{5}{17} \,=\, -\frac{27}{85}",The problem is 19/10 - 4 5/17. The student response is -27/85. Used denominator product in a context of subtraction where equal denominators are required.,SUB FRAC 19 10 ADD INT 4 FRAC 5 17,-\frac{27}{85},"\frac{19}{10} \, - \, 4\,\frac{5}{17} \,=\, -\frac{27}{85}",FRAC -27 85,SUB FRAC 19 10 ADD INT 4 FRAC 5 17 EQ FRAC -27 85,19/10 - 4 5/17
"[CLS] \frac{19}{10} \, - \, 4\,\frac{5}{17} \,=\, -2\,\frac{33}{85} [SEP] The problem is 19/10 - 4 5/17. The student response is -2 33/85. Arithmetic slip: local integer/computation error likely occurred. [SEP]",a,"\frac{19}{10} \, - \, 4\,\frac{5}{17} \,=\, -2\,\frac{33}{85}",The problem is 19/10 - 4 5/17. The student response is -2 33/85. Arithmetic slip: local integer/computation error likely occurred.,SUB FRAC 19 10 ADD INT 4 FRAC 5 17,"-2\,\frac{33}{85}","\frac{19}{10} \, - \, 4\,\frac{5}{17} \,=\, -2\,\frac{33}{85}",SUB INT 0 ADD INT 2 FRAC 33 85,SUB FRAC 19 10 ADD INT 4 FRAC 5 17 EQ SUB INT 0 ADD INT 2 FRAC 33 85,19/10 - 4 5/17
"[CLS] \frac{21}{11} \, \times \, 3\,\frac{8}{16} \,=\, 2\,\frac{23}{27} [SEP] The problem is 21/11 x 3 8/16. The student response is 2 23/27. Likely a conversion issue: bundling whole and fractional parts, then operating across them during multiplication. [SEP]",conv-a,"\frac{21}{11} \, \times \, 3\,\frac{8}{16} \,=\, 2\,\frac{23}{27}","The problem is 21/11 x 3 8/16. The student response is 2 23/27. Likely a conversion issue: bundling whole and fractional parts, then operating across them during multiplication.",MUL FRAC 21 11 ADD INT 3 FRAC 8 16,"2\,\frac{23}{27}","\frac{21}{11} \, \times \, 3\,\frac{8}{16} \,=\, 2\,\frac{23}{27}",ADD INT 2 FRAC 23 27,MUL FRAC 21 11 ADD INT 3 FRAC 8 16 EQ ADD INT 2 FRAC 23 27,21/11 x 3 8/16
"[CLS] \frac{21}{11} \, \times \, 3\,\frac{8}{16} \,=\, \frac{6}{11} [SEP] The problem is 21/11 x 3 8/16. The student response is 6/11. Likely a conversion issue: using a reciprocal/cross-inversion step during setup rather than performing multiplication correctly. [SEP]",conv-b,"\frac{21}{11} \, \times \, 3\,\frac{8}{16} \,=\, \frac{6}{11}",The problem is 21/11 x 3 8/16. The student response is 6/11. Likely a conversion issue: using a reciprocal/cross-inversion step during setup rather than performing multiplication correctly.,MUL FRAC 21 11 ADD INT 3 FRAC 8 16,\frac{6}{11},"\frac{21}{11} \, \times \, 3\,\frac{8}{16} \,=\, \frac{6}{11}",FRAC 6 11,MUL FRAC 21 11 ADD INT 3 FRAC 8 16 EQ FRAC 6 11,21/11 x 3 8/16
"[CLS] \frac{21}{11} \, \times \, 3\,\frac{8}{16} \,=\, \frac{7}{1} [SEP] The problem is 21/11 x 3 8/16. The student response is 7/1. Likely a conversion issue: altering representations (e.g., combining parts) before aligning terms required for multiplication. [SEP]",conv-c,"\frac{21}{11} \, \times \, 3\,\frac{8}{16} \,=\, \frac{7}{1}","The problem is 21/11 x 3 8/16. The student response is 7/1. Likely a conversion issue: altering representations (e.g., combining parts) before aligning terms required for multiplication.",MUL FRAC 21 11 ADD INT 3 FRAC 8 16,\frac{7}{1},"\frac{21}{11} \, \times \, 3\,\frac{8}{16} \,=\, \frac{7}{1}",FRAC 7 1,MUL FRAC 21 11 ADD INT 3 FRAC 8 16 EQ FRAC 7 1,21/11 x 3 8/16
"[CLS] \frac{21}{11} \, \times \, 3\,\frac{8}{16} \,=\, -1\,\frac{8}{27} [SEP] The problem is 21/11 x 3 8/16. The student response is -1 8/27. Conversion behavior present but not matching common patterns; representation changed before carrying out multiplication. [SEP]",conv-d,"\frac{21}{11} \, \times \, 3\,\frac{8}{16} \,=\, -1\,\frac{8}{27}",The problem is 21/11 x 3 8/16. The student response is -1 8/27. Conversion behavior present but not matching common patterns; representation changed before carrying out multiplication.,MUL FRAC 21 11 ADD INT 3 FRAC 8 16,"-1\,\frac{8}{27}","\frac{21}{11} \, \times \, 3\,\frac{8}{16} \,=\, -1\,\frac{8}{27}",SUB INT 0 ADD INT 1 FRAC 8 27,MUL FRAC 21 11 ADD INT 3 FRAC 8 16 EQ SUB INT 0 ADD INT 1 FRAC 8 27,21/11 x 3 8/16
"[CLS] \frac{21}{11} \, \times \, 3\,\frac{8}{16} \,=\, -6\,\frac{15}{22} [SEP] The problem is 21/11 x 3 8/16. The student response is -6 15/22. Misapplied operation property: an additive-inverse transformation seems to have been introduced. [SEP]",po-a,"\frac{21}{11} \, \times \, 3\,\frac{8}{16} \,=\, -6\,\frac{15}{22}",The problem is 21/11 x 3 8/16. The student response is -6 15/22. Misapplied operation property: an additive-inverse transformation seems to have been introduced.,MUL FRAC 21 11 ADD INT 3 FRAC 8 16,"-6\,\frac{15}{22}","\frac{21}{11} \, \times \, 3\,\frac{8}{16} \,=\, -6\,\frac{15}{22}",SUB INT 0 ADD INT 6 FRAC 15 22,MUL FRAC 21 11 ADD INT 3 FRAC 8 16 EQ SUB INT 0 ADD INT 6 FRAC 15 22,21/11 x 3 8/16
"[CLS] \frac{21}{11} \, \times \, 3\,\frac{8}{16} \,=\, \frac{22}{147} [SEP] The problem is 21/11 x 3 8/16. The student response is 22/147. Misapplied operation property: a multiplicative inverse/reciprocal was applied to transform the expression. [SEP]",po-b,"\frac{21}{11} \, \times \, 3\,\frac{8}{16} \,=\, \frac{22}{147}",The problem is 21/11 x 3 8/16. The student response is 22/147. Misapplied operation property: a multiplicative inverse/reciprocal was applied to transform the expression.,MUL FRAC 21 11 ADD INT 3 FRAC 8 16,\frac{22}{147},"\frac{21}{11} \, \times \, 3\,\frac{8}{16} \,=\, \frac{22}{147}",FRAC 22 147,MUL FRAC 21 11 ADD INT 3 FRAC 8 16 EQ FRAC 22 147,21/11 x 3 8/16
"[CLS] \frac{21}{11} \, \times \, 3\,\frac{8}{16} \,=\, 43\,\frac{5}{9} [SEP] The problem is 21/11 x 3 8/16. The student response is 43 5/9. Misapplied operation property: a distributive-like rewrite over fractional parts appears to have been used for multiplication. [SEP]",po-c,"\frac{21}{11} \, \times \, 3\,\frac{8}{16} \,=\, 43\,\frac{5}{9}",The problem is 21/11 x 3 8/16. The student response is 43 5/9. Misapplied operation property: a distributive-like rewrite over fractional parts appears to have been used for multiplication.,MUL FRAC 21 11 ADD INT 3 FRAC 8 16,"43\,\frac{5}{9}","\frac{21}{11} \, \times \, 3\,\frac{8}{16} \,=\, 43\,\frac{5}{9}",ADD INT 43 FRAC 5 9,MUL FRAC 21 11 ADD INT 3 FRAC 8 16 EQ ADD INT 43 FRAC 5 9,21/11 x 3 8/16
"[CLS] \frac{21}{11} \, \times \, 3\,\frac{8}{16} \,=\, -15\,\frac{2}{5} [SEP] The problem is 21/11 x 3 8/16. The student response is -15 2/5. Other property-of-operation handling that does not follow the standard algorithm. [SEP]",po-d,"\frac{21}{11} \, \times \, 3\,\frac{8}{16} \,=\, -15\,\frac{2}{5}",The problem is 21/11 x 3 8/16. The student response is -15 2/5. Other property-of-operation handling that does not follow the standard algorithm.,MUL FRAC 21 11 ADD INT 3 FRAC 8 16,"-15\,\frac{2}{5}","\frac{21}{11} \, \times \, 3\,\frac{8}{16} \,=\, -15\,\frac{2}{5}",SUB INT 0 ADD INT 15 FRAC 2 5,MUL FRAC 21 11 ADD INT 3 FRAC 8 16 EQ SUB INT 0 ADD INT 15 FRAC 2 5,21/11 x 3 8/16
"[CLS] \frac{21}{11} \, \times \, 3\,\frac{8}{16} \,=\, \frac{7}{9} [SEP] The problem is 21/11 x 3 8/16. The student response is 7/9. Denominator issue: operated across denominators or failed to establish a proper common denominator before multiplication. [SEP]",pf-a,"\frac{21}{11} \, \times \, 3\,\frac{8}{16} \,=\, \frac{7}{9}",The problem is 21/11 x 3 8/16. The student response is 7/9. Denominator issue: operated across denominators or failed to establish a proper common denominator before multiplication.,MUL FRAC 21 11 ADD INT 3 FRAC 8 16,\frac{7}{9},"\frac{21}{11} \, \times \, 3\,\frac{8}{16} \,=\, \frac{7}{9}",FRAC 7 9,MUL FRAC 21 11 ADD INT 3 FRAC 8 16 EQ FRAC 7 9,21/11 x 3 8/16
"[CLS] \frac{21}{11} \, \times \, 3\,\frac{8}{16} \,=\, 4\,\frac{13}{16} [SEP] The problem is 21/11 x 3 8/16. The student response is 4 13/16. Denominator issue: incorrectly chose one denominator as if common (or renamed fractions inconsistently) for multiplication. [SEP]",pf-b,"\frac{21}{11} \, \times \, 3\,\frac{8}{16} \,=\, 4\,\frac{13}{16}",The problem is 21/11 x 3 8/16. The student response is 4 13/16. Denominator issue: incorrectly chose one denominator as if common (or renamed fractions inconsistently) for multiplication.,MUL FRAC 21 11 ADD INT 3 FRAC 8 16,"4\,\frac{13}{16}","\frac{21}{11} \, \times \, 3\,\frac{8}{16} \,=\, 4\,\frac{13}{16}",ADD INT 4 FRAC 13 16,MUL FRAC 21 11 ADD INT 3 FRAC 8 16 EQ ADD INT 4 FRAC 13 16,21/11 x 3 8/16
"[CLS] \frac{21}{11} \, \times \, 3\,\frac{8}{16} \,=\, 106\,\frac{10}{11} [SEP] The problem is 21/11 x 3 8/16. The student response is 106 10/11. Numerator issue: operated on numerators in isolation from denominators. [SEP]",pf-c,"\frac{21}{11} \, \times \, 3\,\frac{8}{16} \,=\, 106\,\frac{10}{11}",The problem is 21/11 x 3 8/16. The student response is 106 10/11. Numerator issue: operated on numerators in isolation from denominators.,MUL FRAC 21 11 ADD INT 3 FRAC 8 16,"106\,\frac{10}{11}","\frac{21}{11} \, \times \, 3\,\frac{8}{16} \,=\, 106\,\frac{10}{11}",ADD INT 106 FRAC 10 11,MUL FRAC 21 11 ADD INT 3 FRAC 8 16 EQ ADD INT 106 FRAC 10 11,21/11 x 3 8/16
"[CLS] \frac{21}{11} \, \times \, 3\,\frac{8}{16} \,=\, 4\,\frac{13}{16} [SEP] The problem is 21/11 x 3 8/16. The student response is 4 13/16. Other numerator-only handling that breaks the fraction-computation procedure. [SEP]",pf-d,"\frac{21}{11} \, \times \, 3\,\frac{8}{16} \,=\, 4\,\frac{13}{16}",The problem is 21/11 x 3 8/16. The student response is 4 13/16. Other numerator-only handling that breaks the fraction-computation procedure.,MUL FRAC 21 11 ADD INT 3 FRAC 8 16,"4\,\frac{13}{16}","\frac{21}{11} \, \times \, 3\,\frac{8}{16} \,=\, 4\,\frac{13}{16}",ADD INT 4 FRAC 13 16,MUL FRAC 21 11 ADD INT 3 FRAC 8 16 EQ ADD INT 4 FRAC 13 16,21/11 x 3 8/16
"[CLS] \frac{21}{11} \, \times \, 3\,\frac{8}{16} \,=\, -\frac{35}{176} [SEP] The problem is 21/11 x 3 8/16. The student response is -35/176. Used denominator product in a context of multiplication where equal denominators are required. [SEP]",pf-e,"\frac{21}{11} \, \times \, 3\,\frac{8}{16} \,=\, -\frac{35}{176}",The problem is 21/11 x 3 8/16. The student response is -35/176. Used denominator product in a context of multiplication where equal denominators are required.,MUL FRAC 21 11 ADD INT 3 FRAC 8 16,-\frac{35}{176},"\frac{21}{11} \, \times \, 3\,\frac{8}{16} \,=\, -\frac{35}{176}",FRAC -35 176,MUL FRAC 21 11 ADD INT 3 FRAC 8 16 EQ FRAC -35 176,21/11 x 3 8/16
"[CLS] \frac{21}{11} \, \times \, 3\,\frac{8}{16} \,=\, 6\,\frac{8}{11} [SEP] The problem is 21/11 x 3 8/16. The student response is 6 8/11. Arithmetic slip: local integer/computation error likely occurred. [SEP]",a,"\frac{21}{11} \, \times \, 3\,\frac{8}{16} \,=\, 6\,\frac{8}{11}",The problem is 21/11 x 3 8/16. The student response is 6 8/11. Arithmetic slip: local integer/computation error likely occurred.,MUL FRAC 21 11 ADD INT 3 FRAC 8 16,"6\,\frac{8}{11}","\frac{21}{11} \, \times \, 3\,\frac{8}{16} \,=\, 6\,\frac{8}{11}",ADD INT 6 FRAC 8 11,MUL FRAC 21 11 ADD INT 3 FRAC 8 16 EQ ADD INT 6 FRAC 8 11,21/11 x 3 8/16
"[CLS] \frac{22}{16} \, - \, \frac{21}{18} \,=\, 1\,\frac{9}{34} [SEP] The problem is 22/16 - 21/18. The student response is 1 9/34. Likely a conversion issue: bundling whole and fractional parts, then operating across them during subtraction. [SEP]",conv-a,"\frac{22}{16} \, - \, \frac{21}{18} \,=\, 1\,\frac{9}{34}","The problem is 22/16 - 21/18. The student response is 1 9/34. Likely a conversion issue: bundling whole and fractional parts, then operating across them during subtraction.",SUB FRAC 22 16 FRAC 21 18,"1\,\frac{9}{34}","\frac{22}{16} \, - \, \frac{21}{18} \,=\, 1\,\frac{9}{34}",ADD INT 1 FRAC 9 34,SUB FRAC 22 16 FRAC 21 18 EQ ADD INT 1 FRAC 9 34,22/16 - 21/18
"[CLS] \frac{22}{16} \, - \, \frac{21}{18} \,=\, 1\,\frac{29}{48} [SEP] The problem is 22/16 - 21/18. The student response is 1 29/48. Likely a conversion issue: using a reciprocal/cross-inversion step during setup rather than performing subtraction correctly. [SEP]",conv-b,"\frac{22}{16} \, - \, \frac{21}{18} \,=\, 1\,\frac{29}{48}",The problem is 22/16 - 21/18. The student response is 1 29/48. Likely a conversion issue: using a reciprocal/cross-inversion step during setup rather than performing subtraction correctly.,SUB FRAC 22 16 FRAC 21 18,"1\,\frac{29}{48}","\frac{22}{16} \, - \, \frac{21}{18} \,=\, 1\,\frac{29}{48}",ADD INT 1 FRAC 29 48,SUB FRAC 22 16 FRAC 21 18 EQ ADD INT 1 FRAC 29 48,22/16 - 21/18
"[CLS] \frac{22}{16} \, - \, \frac{21}{18} \,=\, 2\,\frac{11}{16} [SEP] The problem is 22/16 - 21/18. The student response is 2 11/16. Likely a conversion issue: altering representations (e.g., combining parts) before aligning terms required for subtraction. [SEP]",conv-c,"\frac{22}{16} \, - \, \frac{21}{18} \,=\, 2\,\frac{11}{16}","The problem is 22/16 - 21/18. The student response is 2 11/16. Likely a conversion issue: altering representations (e.g., combining parts) before aligning terms required for subtraction.",SUB FRAC 22 16 FRAC 21 18,"2\,\frac{11}{16}","\frac{22}{16} \, - \, \frac{21}{18} \,=\, 2\,\frac{11}{16}",ADD INT 2 FRAC 11 16,SUB FRAC 22 16 FRAC 21 18 EQ ADD INT 2 FRAC 11 16,22/16 - 21/18
"[CLS] \frac{22}{16} \, - \, \frac{21}{18} \,=\, \frac{1}{34} [SEP] The problem is 22/16 - 21/18. The student response is 1/34. Conversion behavior present but not matching common patterns; representation changed before carrying out subtraction. [SEP]",conv-d,"\frac{22}{16} \, - \, \frac{21}{18} \,=\, \frac{1}{34}",The problem is 22/16 - 21/18. The student response is 1/34. Conversion behavior present but not matching common patterns; representation changed before carrying out subtraction.,SUB FRAC 22 16 FRAC 21 18,\frac{1}{34},"\frac{22}{16} \, - \, \frac{21}{18} \,=\, \frac{1}{34}",FRAC 1 34,SUB FRAC 22 16 FRAC 21 18 EQ FRAC 1 34,22/16 - 21/18
"[CLS] \frac{22}{16} \, - \, \frac{21}{18} \,=\, -\frac{5}{24} [SEP] The problem is 22/16 - 21/18. The student response is -5/24. Misapplied operation property: an additive-inverse transformation seems to have been introduced. [SEP]",po-a,"\frac{22}{16} \, - \, \frac{21}{18} \,=\, -\frac{5}{24}",The problem is 22/16 - 21/18. The student response is -5/24. Misapplied operation property: an additive-inverse transformation seems to have been introduced.,SUB FRAC 22 16 FRAC 21 18,-\frac{5}{24},"\frac{22}{16} \, - \, \frac{21}{18} \,=\, -\frac{5}{24}",FRAC -5 24,SUB FRAC 22 16 FRAC 21 18 EQ FRAC -5 24,22/16 - 21/18
"[CLS] \frac{22}{16} \, - \, \frac{21}{18} \,=\, 4\,\frac{4}{5} [SEP] The problem is 22/16 - 21/18. The student response is 4 4/5. Misapplied operation property: a multiplicative inverse/reciprocal was applied to transform the expression. [SEP]",po-b,"\frac{22}{16} \, - \, \frac{21}{18} \,=\, 4\,\frac{4}{5}",The problem is 22/16 - 21/18. The student response is 4 4/5. Misapplied operation property: a multiplicative inverse/reciprocal was applied to transform the expression.,SUB FRAC 22 16 FRAC 21 18,"4\,\frac{4}{5}","\frac{22}{16} \, - \, \frac{21}{18} \,=\, 4\,\frac{4}{5}",ADD INT 4 FRAC 4 5,SUB FRAC 22 16 FRAC 21 18 EQ ADD INT 4 FRAC 4 5,22/16 - 21/18
"[CLS] \frac{22}{16} \, - \, \frac{21}{18} \,=\, 13\,\frac{10}{17} [SEP] The problem is 22/16 - 21/18. The student response is 13 10/17. Misapplied operation property: a distributive-like rewrite over fractional parts appears to have been used for subtraction. [SEP]",po-c,"\frac{22}{16} \, - \, \frac{21}{18} \,=\, 13\,\frac{10}{17}",The problem is 22/16 - 21/18. The student response is 13 10/17. Misapplied operation property: a distributive-like rewrite over fractional parts appears to have been used for subtraction.,SUB FRAC 22 16 FRAC 21 18,"13\,\frac{10}{17}","\frac{22}{16} \, - \, \frac{21}{18} \,=\, 13\,\frac{10}{17}",ADD INT 13 FRAC 10 17,SUB FRAC 22 16 FRAC 21 18 EQ ADD INT 13 FRAC 10 17,22/16 - 21/18
"[CLS] \frac{22}{16} \, - \, \frac{21}{18} \,=\, -21\,\frac{1}{2} [SEP] The problem is 22/16 - 21/18. The student response is -21 1/2. Other property-of-operation handling that does not follow the standard algorithm. [SEP]",po-d,"\frac{22}{16} \, - \, \frac{21}{18} \,=\, -21\,\frac{1}{2}",The problem is 22/16 - 21/18. The student response is -21 1/2. Other property-of-operation handling that does not follow the standard algorithm.,SUB FRAC 22 16 FRAC 21 18,"-21\,\frac{1}{2}","\frac{22}{16} \, - \, \frac{21}{18} \,=\, -21\,\frac{1}{2}",SUB INT 0 ADD INT 21 FRAC 1 2,SUB FRAC 22 16 FRAC 21 18 EQ SUB INT 0 ADD INT 21 FRAC 1 2,22/16 - 21/18
"[CLS] \frac{22}{16} \, - \, \frac{21}{18} \,=\, \frac{11}{17} [SEP] The problem is 22/16 - 21/18. The student response is 11/17. Denominator issue: operated across denominators or failed to establish a proper common denominator before subtraction. [SEP]",pf-a,"\frac{22}{16} \, - \, \frac{21}{18} \,=\, \frac{11}{17}",The problem is 22/16 - 21/18. The student response is 11/17. Denominator issue: operated across denominators or failed to establish a proper common denominator before subtraction.,SUB FRAC 22 16 FRAC 21 18,\frac{11}{17},"\frac{22}{16} \, - \, \frac{21}{18} \,=\, \frac{11}{17}",FRAC 11 17,SUB FRAC 22 16 FRAC 21 18 EQ FRAC 11 17,22/16 - 21/18
"[CLS] \frac{22}{16} \, - \, \frac{21}{18} \,=\, 2\,\frac{7}{18} [SEP] The problem is 22/16 - 21/18. The student response is 2 7/18. Denominator issue: incorrectly chose one denominator as if common (or renamed fractions inconsistently) for subtraction. [SEP]",pf-b,"\frac{22}{16} \, - \, \frac{21}{18} \,=\, 2\,\frac{7}{18}",The problem is 22/16 - 21/18. The student response is 2 7/18. Denominator issue: incorrectly chose one denominator as if common (or renamed fractions inconsistently) for subtraction.,SUB FRAC 22 16 FRAC 21 18,"2\,\frac{7}{18}","\frac{22}{16} \, - \, \frac{21}{18} \,=\, 2\,\frac{7}{18}",ADD INT 2 FRAC 7 18,SUB FRAC 22 16 FRAC 21 18 EQ ADD INT 2 FRAC 7 18,22/16 - 21/18
"[CLS] \frac{22}{16} \, - \, \frac{21}{18} \,=\, 28\,\frac{7}{8} [SEP] The problem is 22/16 - 21/18. The student response is 28 7/8. Numerator issue: operated on numerators in isolation from denominators. [SEP]",pf-c,"\frac{22}{16} \, - \, \frac{21}{18} \,=\, 28\,\frac{7}{8}",The problem is 22/16 - 21/18. The student response is 28 7/8. Numerator issue: operated on numerators in isolation from denominators.,SUB FRAC 22 16 FRAC 21 18,"28\,\frac{7}{8}","\frac{22}{16} \, - \, \frac{21}{18} \,=\, 28\,\frac{7}{8}",ADD INT 28 FRAC 7 8,SUB FRAC 22 16 FRAC 21 18 EQ ADD INT 28 FRAC 7 8,22/16 - 21/18
"[CLS] \frac{22}{16} \, - \, \frac{21}{18} \,=\, 2\,\frac{7}{18} [SEP] The problem is 22/16 - 21/18. The student response is 2 7/18. Other numerator-only handling that breaks the fraction-computation procedure. [SEP]",pf-d,"\frac{22}{16} \, - \, \frac{21}{18} \,=\, 2\,\frac{7}{18}",The problem is 22/16 - 21/18. The student response is 2 7/18. Other numerator-only handling that breaks the fraction-computation procedure.,SUB FRAC 22 16 FRAC 21 18,"2\,\frac{7}{18}","\frac{22}{16} \, - \, \frac{21}{18} \,=\, 2\,\frac{7}{18}",ADD INT 2 FRAC 7 18,SUB FRAC 22 16 FRAC 21 18 EQ ADD INT 2 FRAC 7 18,22/16 - 21/18
